,feature,factor,value,view
3056,TTC4,Factor1,0.0540421283458719,mRNA
3057,ST13P15,Factor1,0.0254261563833693,mRNA
3058,APOBEC3D,Factor1,0.0408816397021149,mRNA
3059,UGT1A7,Factor1,0.0925721150107825,mRNA
3060,TMEM141,Factor1,0.221129458041432,mRNA
3061,RPL32P29,Factor1,0.0237771948753104,mRNA
3062,SCARF2,Factor1,0.59433258889411,mRNA
3063,APOBEC3C,Factor1,0.00993685372778814,mRNA
3064,ASPRV1,Factor1,0.0819789505835335,mRNA
3065,LINC02086,Factor1,0.448604282744858,mRNA
3066,C4A,Factor1,0.0875726876257991,mRNA
3067,GABPB1.AS1,Factor1,0.206258810511247,mRNA
3068,LINC00461,Factor1,0.0869470804835602,mRNA
3069,FAM111A.DT,Factor1,0.116207439120737,mRNA
3070,DRAIC,Factor1,0.0287289203731864,mRNA
3071,CEBPA,Factor1,0.369475867217209,mRNA
3072,CASC8,Factor1,0.0433046005940739,mRNA
3073,FZD4.DT,Factor1,0.0100285502735943,mRNA
3074,H2AJ,Factor1,0.0787501959705355,mRNA
3075,CTTN.DT,Factor1,0.0493871048376096,mRNA
3076,UBAP1L,Factor1,0.0715815582753795,mRNA
3077,SOCS2.AS1,Factor1,0.0999514712396133,mRNA
3078,PGAM5,Factor1,0.0869430006404314,mRNA
3079,BAALC.AS1,Factor1,0.0320266433767702,mRNA
3080,SNHG10,Factor1,0.104189637301953,mRNA
3081,DNAJC3.DT,Factor1,0.248861550058201,mRNA
3082,MARS2,Factor1,0.188582720326874,mRNA
3083,LRP4.AS1,Factor1,0.010900080256272,mRNA
3084,MOCS2.DT,Factor1,0.015331981172263,mRNA
3085,ARHGAP42.AS1,Factor1,0.223954875016315,mRNA
3086,BCKDHA,Factor1,0.0286925727245059,mRNA
3087,CICP16,Factor1,0.00592536288638619,mRNA
3088,ABHD14A,Factor1,0.003615863565587,mRNA
3089,SRP14.DT,Factor1,0.0937628407005602,mRNA
3090,HAS2.AS1,Factor1,0.0311202754393161,mRNA
3091,CCDC153,Factor1,0.00640505187601487,mRNA
3092,HHIP.AS1,Factor1,0.292219728179598,mRNA
3093,FMN1,Factor1,0.107215419842026,mRNA
3094,COPB2.DT,Factor1,0.0870008364367684,mRNA
3095,HSPD1P5,Factor1,0.129674982390353,mRNA
3096,TMEM150C,Factor1,0.0144992691657797,mRNA
3097,TICAM2.AS1,Factor1,0.011660479859749,mRNA
3098,NPM1P27,Factor1,0.0139979056864499,mRNA
3099,RBMXP4,Factor1,0.0251049283755261,mRNA
3100,SERBP1P5,Factor1,0.01174630026211,mRNA
3101,LINC00942,Factor1,0.171879690308498,mRNA
3102,EEF1A1P13,Factor1,0.000804893968197022,mRNA
3103,CHCHD10,Factor1,0.0138479309866848,mRNA
3104,KRT8P33,Factor1,0.0879529856014582,mRNA
3105,ATP6V1E2,Factor1,0.00339549067659746,mRNA
3106,SELENOP,Factor1,0.0390701439657486,mRNA
3107,ZBED3.AS1,Factor1,0.00519572696147122,mRNA
3108,GMDS.DT,Factor1,0.0876057767043641,mRNA
3109,THAP9.AS1,Factor1,0.00264831994531402,mRNA
3110,RIPK2.DT,Factor1,0.0041719834792748,mRNA
3111,MRPS30.DT,Factor1,0.0288613128820136,mRNA
3112,LINC01301,Factor1,0.0777029468906188,mRNA
3113,PCDHGB6,Factor1,0.341188580128694,mRNA
3114,PCAT1,Factor1,0.299428517732887,mRNA
3115,EIF5AL1,Factor1,0.00506726131416785,mRNA
3116,PCDHGA6,Factor1,0.249060513394966,mRNA
3117,OTUD6B.AS1,Factor1,0.00127964941293214,mRNA
3118,UTP14C,Factor1,0.0383970434809216,mRNA
3119,PCDHGA11,Factor1,0.124604451096897,mRNA
3120,PINX1,Factor1,0.000173538786657366,mRNA
3121,PCDHGB7,Factor1,0.211581400662831,mRNA
3122,CRYZL2P.SEC16B,Factor1,0.0834269513989046,mRNA
3123,WWP1.AS1,Factor1,0.322328011069186,mRNA
3124,PAICSP4,Factor1,0.000176436504304502,mRNA
3125,RHPN1.AS1,Factor1,0.00559617037404865,mRNA
3126,LRRC24,Factor1,0.00596260105918159,mRNA
3127,AP5B1,Factor1,0.00238216754650404,mRNA
3128,WAC.AS1,Factor1,0.00411041987201936,mRNA
3129,PKD1P5,Factor1,0.0369691216805846,mRNA
3130,NAP1L1P1,Factor1,0.00115174121321776,mRNA
3131,EEF1G,Factor1,0.00428817364445489,mRNA
3132,BRK1,Factor1,0.0105074674161292,mRNA
3133,MSH5.SAPCD1,Factor1,0.087757276452661,mRNA
3134,PDXDC2P,Factor1,0.0746380965282758,mRNA
3135,ABCC6P2,Factor1,0.0200638544774637,mRNA
3136,NASPP1,Factor1,0.0466725313972176,mRNA
3137,ZNF252P.AS1,Factor1,0.130467472580919,mRNA
3138,FDXACB1,Factor1,0.00377137959132895,mRNA
3139,BRWD1.AS2,Factor1,0.0078908489719543,mRNA
3140,MIR9.3HG,Factor1,0.0438473397464103,mRNA
3141,SNHG1,Factor1,0.0155268730859858,mRNA
3142,PAPPA.AS1,Factor1,0.335681908834607,mRNA
3143,CTSO,Factor1,0.159717634286982,mRNA
3144,ZNF486,Factor1,0.0690800212368246,mRNA
3145,SUPT16HP1,Factor1,0.000418605112502154,mRNA
3146,ABCC6P1,Factor1,0.238092808922941,mRNA
3147,HSPA8P5,Factor1,0.0009930229509811,mRNA
3148,CYP2B7P,Factor1,0.0200966279886636,mRNA
3149,KLRA1P,Factor1,0.102373405972235,mRNA
3150,STX5.DT,Factor1,0.0237269565666897,mRNA
3151,ARHGEF17.AS1,Factor1,0.0170607135912701,mRNA
3152,MGAM,Factor1,0.00973655228236795,mRNA
3153,HSPD1P4,Factor1,0.0468955465693439,mRNA
3154,OVCH1.AS1,Factor1,0.00538433701773016,mRNA
3155,INAFM1,Factor1,0.118761934670036,mRNA
3156,MGAM2,Factor1,0.776577721964817,mRNA
3157,EIF4A1P4,Factor1,0.00102087255629788,mRNA
3158,CHMP4BP1,Factor1,0.0469848220327886,mRNA
3159,SPECC1L.ADORA2A,Factor1,0.0238441746971247,mRNA
3160,HSPE1P2,Factor1,0.00859686471413383,mRNA
3161,SLC25A21.AS1,Factor1,0.215519367405202,mRNA
3162,RBM25.AS1,Factor1,0.00264621909077934,mRNA
3163,MC1R,Factor1,0.00227529639081574,mRNA
3164,HNRNPCP1,Factor1,0.00095875019281521,mRNA
3165,POC1B.GALNT4,Factor1,0.0862985539449856,mRNA
3166,KIAA1143P1,Factor1,0.0165123359502752,mRNA
3167,ADAM20P1,Factor1,0.00526367724551181,mRNA
3168,ITGB3,Factor1,0.519836980466592,mRNA
3169,ST20.MTHFS,Factor1,0.020319319287667,mRNA
3170,CTXND1,Factor1,0.0440335993621189,mRNA
3171,LINC01833,Factor1,0.0845423161527047,mRNA
3172,SORD2P,Factor1,0.128450787687058,mRNA
3173,MRPL46,Factor1,0.105467690892104,mRNA
3174,TPM1.AS,Factor1,0.0808197562764639,mRNA
3175,ANP32AP1,Factor1,0.037909710760258,mRNA
3176,ST20.AS1,Factor1,0.0918244791169798,mRNA
3177,NR4A1AS,Factor1,0.0513799775053716,mRNA
3178,RBM15B,Factor1,0.000279601943585086,mRNA
3179,NORAD,Factor1,0.00775822604834393,mRNA
3180,MIR762HG,Factor1,0.0184759569650756,mRNA
3181,LINC02846,Factor1,0.0767496439729195,mRNA
3182,FAM157C,Factor1,0.0169742804569598,mRNA
3183,COSMOC,Factor1,0.117351955582967,mRNA
3184,SNAI3.AS1,Factor1,0.0190477724385423,mRNA
3185,MIR3677HG,Factor1,0.00132948124554079,mRNA
3186,DOCK9.DT,Factor1,0.243934268312946,mRNA
3187,EFCAB6.DT,Factor1,0.0137169599973161,mRNA
3188,FIGNL2,Factor1,0.19802593339872,mRNA
3189,PECAM1,Factor1,0.00182718235418291,mRNA
3190,VPS9D1.AS1,Factor1,0.0441768709582743,mRNA
3191,YBX3P1,Factor1,0.00854770978845175,mRNA
3192,ISY1.RAB43,Factor1,0.000348534768356272,mRNA
3193,PCDHGA9,Factor1,0.0714183078941829,mRNA
3194,PCDHGA4,Factor1,0.382493849768021,mRNA
3195,LRRC37A17P,Factor1,0.023231210113381,mRNA
3196,RPS7P1,Factor1,0.000703973010952331,mRNA
3197,CHORDC1P4,Factor1,0.00690486259127494,mRNA
3198,RDM1P5,Factor1,0.0242559340859823,mRNA
3199,LINC00672,Factor1,0.0124630909917305,mRNA
3200,MYL12.AS1,Factor1,0.0194755733560387,mRNA
3201,DYNLL2,Factor1,0.0120947947450105,mRNA
3202,RPL17,Factor1,0.00333969549265107,mRNA
3203,LINC01970,Factor1,0.0846935203916466,mRNA
3204,CYP4F35P,Factor1,0.223603575146772,mRNA
3205,GATA6.AS1,Factor1,0.278873682587056,mRNA
3206,SLC9A3R1.AS1,Factor1,0.147622129885407,mRNA
3207,POLRMTP1,Factor1,0.00436303405682644,mRNA
3208,SNHG25,Factor1,0.0050825880813678,mRNA
3209,ZNF793.AS1,Factor1,0.367813288138938,mRNA
3210,ZNF230.DT,Factor1,0.0178503401752222,mRNA
3211,AARSD1,Factor1,0.00318815207944273,mRNA
3212,LRRC37A16P,Factor1,0.00288140279678807,mRNA
3213,LINC01842,Factor1,0.00780058882253149,mRNA
3214,C17orf113,Factor1,0.20348109165495,mRNA
3215,PARD6G.AS1,Factor1,0.0155772645155581,mRNA
3216,ZNF566.AS1,Factor1,0.0658193882868953,mRNA
3217,SNHG22,Factor1,0.0700198144423687,mRNA
3218,DM1.AS,Factor1,0.0221139885865573,mRNA
3219,NUDT19.DT,Factor1,0.0220336700272028,mRNA
3220,CIRBP.AS1,Factor1,0.000868336381856849,mRNA
3221,MIR497HG,Factor1,0.178520418660399,mRNA
3222,CARD8.AS1,Factor1,0.000475573393702431,mRNA
3223,ZNF8.DT,Factor1,0.108053268488517,mRNA
3224,MAGEA2,Factor1,0.00125662046175233,mRNA
3225,ESPNP,Factor1,0.0194767218152154,mRNA
3226,A1BG.AS1,Factor1,0.729583735974914,mRNA
3227,MAST3.AS1,Factor1,0.000359215625100739,mRNA
3228,MAGIX,Factor1,0.131932741040999,mRNA
3229,RAB11B.AS1,Factor1,0.0293971836513973,mRNA
3230,LINC01224,Factor1,0.0124400064017096,mRNA
3231,EGLN2,Factor1,0.00068564636534314,mRNA
3232,SNHG8,Factor1,0.00982951917327918,mRNA
3233,SPACA6.AS1,Factor1,0.0173051452611906,mRNA
3234,PPP2CA.DT,Factor1,0.000897404923529714,mRNA
3235,YTHDF3.DT,Factor1,0.00114730062370873,mRNA
3236,RPS10.NUDT3,Factor1,0.0737577067888184,mRNA
3237,HNRNPA3P9,Factor1,0.0254291362456287,mRNA
3238,LPP.AS2,Factor1,0.016249641824849,mRNA
3239,HTATSF1P2,Factor1,0.00584782550594865,mRNA
3240,PRKACB.DT,Factor1,0.309368555373534,mRNA
3241,DCTN6.DT,Factor1,0.001038001034221,mRNA
3242,ARFGEF1.DT,Factor1,0.008671603183124,mRNA
3243,CD24,Factor1,0.191774132878156,mRNA
3244,DOC2B,Factor1,0.140869266893414,mRNA
3245,PCDHB16,Factor1,0.110716954841591,mRNA
3246,HK2.DT,Factor1,0.0191814381723809,mRNA
3247,SUV39H2.DT,Factor1,0.00600128900430278,mRNA
3248,DCP1A,Factor1,0.00185884939606129,mRNA
3249,MIOS.DT,Factor1,0.210959606260222,mRNA
3250,LINC02019,Factor1,0.00662064564362305,mRNA
3251,EPOP,Factor1,0.00246091038874337,mRNA
3252,TAF9,Factor1,0.00484258137313437,mRNA
3253,FAM27E3,Factor1,0.0106447465646998,mRNA
3254,TMEM269,Factor1,0.00673445202794242,mRNA
3255,NPEPPSP1,Factor1,0.0200742214802397,mRNA
3256,TBC1D3L,Factor1,0.190449863939098,mRNA
3257,PI4KAP1,Factor1,0.00699191208371628,mRNA
3258,CYP4F59P,Factor1,0.00656632138057852,mRNA
3259,MLLT6,Factor1,0.184791769879742,mRNA
3260,SYNRG,Factor1,0.00211860394285713,mRNA
3261,RIMBP3,Factor1,0.0884922558864921,mRNA
3262,DUSP14,Factor1,0.122914417971324,mRNA
3263,UHRF1,Factor1,0.00628644325775377,mRNA
3264,PIP4K2B,Factor1,0.00332924406027349,mRNA
3265,PCDHGB5,Factor1,0.181104628447059,mRNA
3266,LINC00869,Factor1,0.00570905296136998,mRNA
3267,TOMM40P1,Factor1,0.0288899215874708,mRNA
3268,RPPH1,Factor1,0.087623887820065,mRNA
3269,GTSE1.DT,Factor1,0.000124558042376396,mRNA
3270,PCGF2,Factor1,0.0291338263756484,mRNA
3271,SRCIN1,Factor1,0.0138441660095181,mRNA
3272,PGM5P2,Factor1,0.0290441998903441,mRNA
3273,PSMB3,Factor1,0.00312231501840846,mRNA
3274,SENP3.EIF4A1,Factor1,0.0738783588451273,mRNA
3275,CISD3,Factor1,0.185031848549859,mRNA
3276,PRICKLE4,Factor1,0.172094773758187,mRNA
3277,DHRS11,Factor1,0.187120234404473,mRNA
3278,TMEM191B,Factor1,0.0347142681822188,mRNA
3279,THBS1.AS1,Factor1,0.122726700051764,mRNA
3280,LINC00624,Factor1,0.000353868904540105,mRNA
3281,EPB41L4A.DT,Factor1,0.048175319120881,mRNA
3282,PRAL,Factor1,0.266438692535746,mRNA
3283,NDUFAF2P1,Factor1,0.00431060880714179,mRNA
3284,DNM1P41,Factor1,0.0252455005797657,mRNA
3285,LINC02912,Factor1,0.0254182562153102,mRNA
3286,PCDH20,Factor1,0.0599212306848049,mRNA
3287,LINC02887,Factor1,0.0250848182064313,mRNA
3288,SH3PXD2A.AS1,Factor1,0.499307804476677,mRNA
3289,SNHG4,Factor1,0.192493774789773,mRNA
3290,TGFB2.OT1,Factor1,0.149614264710864,mRNA
3291,LINC02246,Factor1,2.89823511386883e-05,mRNA
3292,C13orf46,Factor1,0.00668841628603644,mRNA
3293,FAM238C,Factor1,0.095228973191644,mRNA
3294,CDC42.AS1,Factor1,0.00339936044895446,mRNA
3295,GET1.SH3BGR,Factor1,0.105089857966252,mRNA
